tweet_id,created_date,username,screen_name,followers_count,friends_count,retweet_count,retweeted_username,content_type,mentioned_users,text
1492529293427191815,Sat Feb 12 16:01:28 +0000 2022,Poppiemegadolon 🦔 mit Winterschlafstörungen,poppienchen,320,531,38,🎙LoriGrace.crypto,RT,['🎙LoriGrace.crypto'],"RT @lorigraceaz: Take me back to El Paso, Texas, 2019.  Early morning, just before dawn, a storm moved north from Ciudad Juarez, Mexico and…"
1492529249269469188,Sat Feb 12 16:01:17 +0000 2022,Susana Harbert,SusanaAguayo12,299,475,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492528929638334471,Sat Feb 12 16:00:01 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 10:00 AM Temp= 41.9°F Wind= 5.4mph N Rain= 0.04in @wunderground @weatherchannel @weathercloud #WX #TXWX
1492528929609027585,Sat Feb 12 16:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],10:00 AM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/iRaeOM3tL7
1492528928543678464,Sat Feb 12 16:00:01 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 10:00 AM - Temp: 36 (H:45/L:34), Hum: 42 %, DP: 14,Wind: N 14 G 25.0 mph,Rain: 0.00 in. #txwx"
1492528035022708746,Sat Feb 12 15:56:28 +0000 2022,Brett Wright,WxMstr,14629,201,0,Brett Wright,Tweet (self-loop),[],"41F and snowing in Flower Mound, TX. Beautiful day to shoot a wedding lol. #txwx #weather #snow https://t.co/Ec7dB6zKxD"
1492527783112843269,Sat Feb 12 15:55:27 +0000 2022,ThomasDBradley,ThomasDBradley,9446,458,0,ThomasDBradley,Tweet (self-loop),['WFAA'],Beautiful sunset on @WFAA's tower cam yesterday and it was 70° here in north Texas. Today it's cloudy and in the 40's. I can't wait for spring and summer to get here. #txwx https://t.co/jdoOqxVY6U
1492527262289305600,Sat Feb 12 15:53:23 +0000 2022,Ashley Gonzalez,ashley_gonz14,1339,909,1,Ryan Shoptaugh,RT,['Ryan Shoptaugh'],"RT @RShoptaugh: As a cold front pushes south, winds will continue to increase in speed. Wind gusts will approach 40 MPH through the afterno…"
1492526662092787713,Sat Feb 12 15:51:00 +0000 2022,Jacqueline Day,Greeniris1978,47,381,20,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: Storm chances will be increasing by the middle of the week across the region. The greatest rain chances will be along and…
1492526585030795265,Sat Feb 12 15:50:42 +0000 2022,Jacqueline Day,Greeniris1978,47,381,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492525673029804036,Sat Feb 12 15:47:04 +0000 2022,James,thecitycoop,42,206,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492524984291545089,Sat Feb 12 15:44:20 +0000 2022,Matt,sportsfan702,998,3958,0,Matt,Tweet (self-loop),[],KFWS - Precipitation Depiction 9:40 AM CST #txwx I do believe some of this might be reaching the ground https://t.co/IQCApiFSkH
1492524402499588098,Sat Feb 12 15:42:01 +0000 2022,Copelon Wright,Wright_Forecast,258,689,0,Copelon Wright,Tweet (self-loop),[],"78 yesterday and it's actually snowing this morning!!! Get your act together Texas weather! SMH
#dfwwx #AMWx #txwx #weather #snow https://t.co/dowWS8ehtd"
1492523851141558282,Sat Feb 12 15:39:50 +0000 2022,CBS 4 News,cbs4rgv,134996,1876,1,Jim Danner RGV Weather,RT,['Jim Danner RGV Weather'],RT @JimDannerWX: Our next cold front will make it through early this afternoon.  Winds will shift to the north and become quite breezy.  Sh…
1492523521892884480,Sat Feb 12 15:38:32 +0000 2022,Ryan Shoptaugh,RShoptaugh,1919,1094,1,Ryan Shoptaugh,Tweet (self-loop),[],"As a cold front pushes south, winds will continue to increase in speed. Wind gusts will approach 40 MPH through the afternoon. Cooler and windy today 💨 #txwx https://t.co/HhHK0Du9BI"
1492523022334496769,Sat Feb 12 15:36:32 +0000 2022,NWS LSR,NWS_LSR_Bot,175,0,0,NWS LSR,Tweet (self-loop),[],"SNOW  Mag: M1.0 INCH 
From: WFO LUB
Location: OLTON, TX
Time: 0934 AM  LT on 02/12/2022
Source: CO-OP OBSERVER
Remarks: NA
#TXwx"
1492522722240434184,Sat Feb 12 15:35:21 +0000 2022,Hill Country Weather - Cary Burgess,DrDopplerKRVL,1897,4992,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492522659401318402,Sat Feb 12 15:35:06 +0000 2022,Hill Country Weather - Cary Burgess,DrDopplerKRVL,1897,4992,7,NWS Lubbock,RT,['NWS Lubbock'],RT @NWSLubbock: A band of light snow was moving quickly southward out of the Texas Panhandle into the western and central South Plains. Exp…
1492522602031632384,Sat Feb 12 15:34:52 +0000 2022,Hill Country Weather - Cary Burgess,DrDopplerKRVL,1897,4992,2,NWS Shreveport,RT,['NWS Shreveport'],"RT @NWSShreveport: Post-frontal conditions arrive to the Ark-La-Tex today, marking a cold and wet start to the weekend. Afternoon highs wil…"
1492522594616049665,Sat Feb 12 15:34:50 +0000 2022,William Cole🌪,TXWXTracker,20880,228,0,William Cole🌪,Tweet (self-loop),[],Saturday's Southern Plains Travel Map - https://t.co/ejCd1hHMjX  #dfwwx #txwx https://t.co/jAZuBqa3nJ
1492522543047188482,Sat Feb 12 15:34:38 +0000 2022,Hill Country Weather - Cary Burgess,DrDopplerKRVL,1897,4992,9,NWS Houston,RT,['NWS Houston'],"RT @NWSHouston: Winds will increase behind a cold front this morning, resulting in strong gusts inland and hazardous marine conditions. A S…"
1492522444371988482,Sat Feb 12 15:34:15 +0000 2022,Hill Country Weather - Cary Burgess,DrDopplerKRVL,1897,4992,2,NWS Corpus Christi,RT,['NWS Corpus Christi'],"RT @NWSCorpus: Isolated-scattered showers this morning over South TX in advance of a cold front. Breezy to windy, cooler, and drier this af…"
1492522422632955909,Sat Feb 12 15:34:09 +0000 2022,Hill Country Weather - Cary Burgess,DrDopplerKRVL,1897,4992,2,NWS Corpus Christi,RT,['NWS Corpus Christi'],"RT @NWSCorpus: In response to a cold front, expected conditions warrant a Wind Advisory today for portions of the Coastal Bend, 
and a tran…"
1492522386218000386,Sat Feb 12 15:34:01 +0000 2022,Dentonaut,dentonaut,2402,654,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492522324049944579,Sat Feb 12 15:33:46 +0000 2022,Hill Country Weather - Cary Burgess,DrDopplerKRVL,1897,4992,4,NWS Amarillo,RT,['NWS Amarillo'],RT @NWSAmarillo: Cool temperatures today in the 40s with light winds of 5 to 15 mph and sunny skies that will help melt away any snowfall f…
1492522274968190976,Sat Feb 12 15:33:34 +0000 2022,Hill Country Weather - Cary Burgess,DrDopplerKRVL,1897,4992,2,NWS Midland,RT,['NWS Midland'],"RT @NWSMidland: 839am CST/739am MST: Light snow is currently being reported in Tatum, Hobbs, and Seminole where temperatures are below free…"
1492522189727453195,Sat Feb 12 15:33:14 +0000 2022,Rob Matwick,rmatwick,1402,2041,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492521673471545349,Sat Feb 12 15:31:11 +0000 2022,w0nzi,Karlan_G,4469,230,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492521508320731142,Sat Feb 12 15:30:31 +0000 2022,NWS LSR,NWS_LSR_Bot,175,0,0,NWS LSR,Tweet (self-loop),[],"SNOW  Mag: E1.0 INCH 
From: WFO LUB
Location: TURKEY, TX
Time: 0929 AM  LT on 02/12/2022
Source: CO-OP OBSERVER
Remarks: NA
#TXwx"
1492521499399499777,Sat Feb 12 15:30:29 +0000 2022,LadyLuckWrites,LadyLuckWrites,872,2573,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492521154661208064,Sat Feb 12 15:29:07 +0000 2022,Nueces County OEM,NuecesOEM,1852,79,0,Nueces County OEM,Tweet (self-loop),[],Wind Advisory issued February 12 at 8:59AM CST until February 12 at 6:00PM CST by NWS https://t.co/KrkE2WOyC1 #weather #txwx #nueces
1492521007151779847,Sat Feb 12 15:28:32 +0000 2022,NWS LSR,NWS_LSR_Bot,175,0,0,NWS LSR,Tweet (self-loop),[],"SNOW  Mag: E1.0 INCH 
From: WFO LUB
Location: VIGO PARK, TX
Time: 0925 AM  LT on 02/12/2022
Source: CO-OP OBSERVER
Remarks: NA
#TXwx"
1492520844656001025,Sat Feb 12 15:27:53 +0000 2022,Brittany S,SlavBritt,174,837,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492520799365996546,Sat Feb 12 15:27:42 +0000 2022,DFW Scanner,DFWscanner,329255,1714,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492518604260134916,Sat Feb 12 15:18:59 +0000 2022,KBTX Weather,KBTXWeather,13595,57,1,Shel Winkley,RT,['Shel Winkley'],RT @KBTXShel: 9:15am Radar: Scattered rain drifting east through the Brazos Valley. Temperatures in the low 50s now (slated to fall to 40s…
1492518596970528769,Sat Feb 12 15:18:57 +0000 2022,Shel Winkley,KBTXShel,10842,3876,1,Shel Winkley,Tweet (self-loop),[],"9:15am Radar: Scattered rain drifting east through the Brazos Valley. Temperatures in the low 50s now (slated to fall to 40s by afternoon).

Atmosphere cold enough in N. TX to support snow flurries being reported in &amp; north of the Metroplex. #txwx https://t.co/3hxqj6QaKy"
1492518391755821064,Sat Feb 12 15:18:08 +0000 2022,Jim Danner RGV Weather,JimDannerWX,1595,4852,1,Jim Danner RGV Weather,Tweet (self-loop),[],Our next cold front will make it through early this afternoon.  Winds will shift to the north and become quite breezy.  Showers and a rumble of thunder possible as well.  #txwx #rgv #rgvwx https://t.co/2TWLu7452Q
1492517608830246919,Sat Feb 12 15:15:02 +0000 2022,Gabe_wx,Gabe_weather,262,526,3,Chase Benton,RT,['Chase Benton'],"RT @chase_benton1: Still a ways out, but severe storms still look likely Wednesday for parts of TX mainly east of Abilene and north of Aust…"
1492517463652712452,Sat Feb 12 15:14:27 +0000 2022,Rhonda Masengale,RhondaMasengale,12,349,30,NWS Corpus Christi,RT,['NWS Corpus Christi'],"RT @NWSCorpus: A bit ago, we heard some clatter that sounded like hoof-steps on our roof. We checked the security cameras and to our surpri…"
1492517428575809538,Sat Feb 12 15:14:19 +0000 2022,Chris B. Brown,ChrisB_Brown,3459,1005,9,NWS Houston,RT,['NWS Houston'],"RT @NWSHouston: Winds will increase behind a cold front this morning, resulting in strong gusts inland and hazardous marine conditions. A S…"
1492517058801713152,Sat Feb 12 15:12:51 +0000 2022,Brad•TX•YeeHawdi•🐸•🇺🇸,forgedbytrials_,2791,4207,0,Brad•TX•YeeHawdi•🐸•🇺🇸,Tweet (self-loop),[],Snow again? It's supposed to be springtime in #txwx 🤨🥶 https://t.co/FznFrybXSU
1492516797005893637,Sat Feb 12 15:11:48 +0000 2022,DFWStormChasers🇺🇲,DFWStormChasers,4625,2094,3,Chase Benton,RT,['Chase Benton'],"RT @chase_benton1: Still a ways out, but severe storms still look likely Wednesday for parts of TX mainly east of Abilene and north of Aust…"
1492516623500128261,Sat Feb 12 15:11:07 +0000 2022,davis_wx,davis_wx,1121,714,0,davis_wx,Tweet (self-loop),[],"Look at the sky this morning outside Austin, Texas! #atxwx #ctxwx #txwx https://t.co/6PRvdRK9IV"
1492516374601732096,Sat Feb 12 15:10:07 +0000 2022,Kevin R. Tipple,kevinrtipple,2528,2510,2,Dan Henry,RT,['Dan Henry'],RT @Fox4Weather: Currently across the region... #fox4weather #txwx https://t.co/ke0Q6mzt2q
1492516204266799110,Sat Feb 12 15:09:27 +0000 2022,Picnut Photography,PicnutPhoto,301,727,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492515962746126336,Sat Feb 12 15:08:29 +0000 2022,CHARLES SCHLOTT,WXBEE1,321,1800,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492515705786449924,Sat Feb 12 15:07:28 +0000 2022,Chris Oberholtz,oberholtzkc,601,592,1,Aaron Barker,RT,"['Aaron Barker', 'Amy Freeze', 'FOX Weather']",RT @weatherbarker: I was up bright and early this morning with @TheAmyFreeze on @foxweather to look back at the Great Texas Freeze. This we…
1492515687360864259,Sat Feb 12 15:07:24 +0000 2022,Justin Tx Weather,TxJustinWX,173,185,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492514971569176582,Sat Feb 12 15:04:33 +0000 2022,Providence Village,PV76227,293,149,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492514841545871362,Sat Feb 12 15:04:02 +0000 2022,"Plano, Texas Weather",PlanoWX,824,5,0,"Plano, Texas Weather",Tweet (self-loop),[],"9:00am Cloudy/Dry, Temp 39F(H55/L39), Wind N 11-&gt;35mph, Baro 30.38in, RainToday 0.00in, Hum 48% https://t.co/ETx76dQRWT #dfwwx #txwx #plano"
1492514793739239430,Sat Feb 12 15:03:51 +0000 2022,Ben Iglesia,flutterben,249,847,2,Dan Henry,RT,['Dan Henry'],RT @Fox4Weather: Currently across the region... #fox4weather #txwx https://t.co/ke0Q6mzt2q
1492514707143598090,Sat Feb 12 15:03:30 +0000 2022,Dan Henry,Fox4Weather,27719,143,2,Dan Henry,Tweet (self-loop),[],Currently across the region... #fox4weather #txwx https://t.co/ke0Q6mzt2q
1492514426888597508,Sat Feb 12 15:02:23 +0000 2022,Kathleena R. Fagan,Grandkathy,311,202,6,DalhartCloudChasing,RT,"['DalhartCloudChasing', 'NWS Amarillo']",RT @DalhartWX: #Snow day in #Dalhart #phwx #txwx @NWSAmarillo https://t.co/EPSlj9X9uL
1492514305010552837,Sat Feb 12 15:01:54 +0000 2022,Janet C.,jytexas,622,185,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492513971743637506,Sat Feb 12 15:00:35 +0000 2022,⚡️ Simple Weather Alert,SimpleWeather4U,1817,167,0,⚡️ Simple Weather Alert,Tweet (self-loop),[],"NWS Alert&gt; Updated: Wind Advisory in effect from Noon in Bee, Calhoun, Goliad, Jim Wells, Kleberg, Live Oak, Nueces, Refugio, San Patricio and Victoria Counties in TX #txwx https://t.co/qtEEAoUTeP"
1492513837706362881,Sat Feb 12 15:00:03 +0000 2022,J. A. Q.,albertquiles,50,690,0,J. A. Q.,Tweet (self-loop),"['Weather Underground', 'The Weather Channel', 'Weathercloud']",#Weather #LongviexTX #KTXLONGV13 09:00 AM Temp= 42.8°F Wind= 6.9mph N Rain= 0.04in @wunderground @weatherchannel @weathercloud #WX #TXWX
1492513831922372616,Sat Feb 12 15:00:01 +0000 2022,TxDOTAmarillo,TxDOTAmarillo,6143,128,4,NWS Amarillo,RT,['NWS Amarillo'],RT @NWSAmarillo: Cool temperatures today in the 40s with light winds of 5 to 15 mph and sunny skies that will help melt away any snowfall f…
1492513831440068623,Sat Feb 12 15:00:01 +0000 2022,Lake Alan Henry Weather,lahwx,230,79,0,Lake Alan Henry Weather,Tweet (self-loop),[],"Lake Alan Henry - Justiceburg #TX @ 09:00 AM - Temp: 34 (H:45/L:34), Hum: 58 %, DP: 21,Wind: NNE 15 G 23.0 mph,Rain: 0.00 in. #txwx"
1492513830739533825,Sat Feb 12 15:00:01 +0000 2022,SachseWx,sachseweather,95,19,0,SachseWx,Tweet (self-loop),[],09:00 AM Weather Conditions at Sachse #dfwwx #txwx #sachsewx #sachse https://t.co/QwCfIzvk8R
1492513394892713988,Sat Feb 12 14:58:17 +0000 2022,Andrew Hatter,Andrew_weather,390,4843,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492513323815952390,Sat Feb 12 14:58:00 +0000 2022,Gezgin 𐱅𐰇𐰼𐰚,brgzgnm,3735,709,38,🎙LoriGrace.crypto,RT,['🎙LoriGrace.crypto'],"RT @lorigraceaz: Take me back to El Paso, Texas, 2019.  Early morning, just before dawn, a storm moved north from Ciudad Juarez, Mexico and…"
1492512698961399808,Sat Feb 12 14:55:31 +0000 2022,Andrew Hatter,Andrew_weather,390,4843,2,NWS Midland,RT,['NWS Midland'],"RT @NWSMidland: 839am CST/739am MST: Light snow is currently being reported in Tatum, Hobbs, and Seminole where temperatures are below free…"
1492512615595220993,Sat Feb 12 14:55:11 +0000 2022,Kristin V,ninjaKV07,614,1002,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492512421306638344,Sat Feb 12 14:54:25 +0000 2022,Teddy,xTeddyNOIRx,1172,992,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492512252477464583,Sat Feb 12 14:53:45 +0000 2022,MamaBear4Truth,BearingTruth,8905,10234,1,Doc Deason,RT,['Doc Deason'],"RT @docdeason: SPC has practically ALL of East Texas within their latest severe weather outlook for Wednesday. For now, it looks like our b…"
1492512169300312069,Sat Feb 12 14:53:25 +0000 2022,Chase Benton,chase_benton1,1025,1687,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492512162274852867,Sat Feb 12 14:53:23 +0000 2022,Texas LIVE,_Texas_LIVE_,15,36,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
1492511936524820482,Sat Feb 12 14:52:29 +0000 2022,Gears Brosnan,huricanne88,246,1077,46,NWS Fort Worth,RT,['NWS Fort Worth'],RT @NWSFortWorth: It is cold enough above the surface for some light sleet or snow flurries to fall through this morning. No accumulation i…
